Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SWKS_011720C110,U,U,U,U,U,U,U,U,974:98.75:2588345:0.95:44,988:99.42:2686047:0.9:23,989:60.09:2713989:0.6:39,1157:96.04:2078849:0.43:278,1131:96.41:1478516:0.45:23,[1133:97.84:1766997:0.55:18
SWKS_011720C115,U,U,U,U,U,U,U,U,848:98.75:2588345:0.4:95,840:99.42:2686047:0.35:14,U:60.09:2713989::,831:96.04:2078849:0.17:7,830:96.41:1478516:0.17:0,[830:97.84:1766997:0.2:6
SWKS_011720C120,U,U,U,U,U,U,U,U,593:98.75:2588345:0.18:15,602:99.42:2686047:0.13:12,U:60.09:2713989::,595:96.04:2078849:0.06:0,595:96.41:1478516:0.06:0,[595:97.84:1766997:0.06:0
SWKS_011720C125,U,U,U,U,U,U,U,U,744:98.75:2588345:0.09:5,744:99.42:2686047:0.09:0,U:60.09:2713989::,704:96.04:2078849:0.01:0,704:96.41:1478516:0.01:0,[704:97.84:1766997:0.01:0
SWKS_011720C130,U,U,U,U,U,U,U,U,355:98.75:2588345:0.05:1,356:99.42:2686047:0.05:0,356:60.09:2713989:0.05:0,355:96.04:2078849:0.05:0,355:96.41:1478516:0.05:0,[355:97.84:1766997:0.05:0
SWKS_011720C135,U,U,U,U,U,U,U,U,2340:98.75:2588345:0.1:0,2340:99.42:2686047:0.01:1,2340:60.09:2713989:0.01:0,2340:96.04:2078849:0.01:0,2340:96.41:1478516:0.01:0,[2340:97.84:1766997:0.01:0
SWKS_011720C140,U,U,U,U,U,U,U,U,328:98.75:2588345:0.1:0,328:99.42:2686047:0.1:0,U:60.09:2713989::,328:96.04:2078849:0.1:0,328:96.41:1478516:0.1:0,[328:97.84:1766997:0.1:0
SWKS_011720C145,U,U,U,U,U,U,U,U,146:98.75:2588345:0.05:0,146:99.42:2686047:0.05:0,146:60.09:2713989:0.05:0,146:96.04:2078849:0.05:0,146:96.41:1478516:0.05:0,[146:97.84:1766997:0.05:0
SWKS_011720C75,U,U,U,U,U,U,U,U,554:98.75:2588345:24.08:1,554:99.42:2686047:24.08:0,554:60.09:2713989:24.08:0,535:96.04:2078849:21.5:1,534:96.41:1478516:21.5:0,[534:97.84:1766997:21.5:0
SWKS_011720C77.5,U,U,U,U,U,U,U,U,479:98.75:2588345:24.32:0,479:99.42:2686047:21.68:1,479:60.09:2713989:21.68:0,441:96.04:2078849:20.5:0,441:96.41:1478516:20.5:0,[441:97.84:1766997:20.0:3
SWKS_011720C80,U,U,U,U,U,U,U,U,1080:98.75:2588345:19.26:8,1072:99.42:2686047:19.5:13,1071:60.09:2713989:18.5:1,1063:96.04:2078849:16.6:3,1060:96.41:1478516:16.9:12,[1060:97.84:1766997:17.4:1
SWKS_011720C82.5,U,U,U,U,U,U,U,U,639:98.75:2588345:16.9:11,639:99.42:2686047:17.08:1,638:60.09:2713989:16.2:1,634:96.04:2078849:14.1:0,634:96.41:1478516:14.1:0,[634:97.84:1766997:14.1:0
SWKS_011720C85,U,U,U,U,U,U,U,U,1225:98.75:2588345:14.5:22,1225:99.42:2686047:14.76:9,1230:60.09:2713989:14.52:9,1225:96.04:2078849:12.65:9,1225:96.41:1478516:12.65:0,[1225:97.84:1766997:13.4:30
SWKS_011720C87.5,U,U,U,U,U,U,U,U,2085:98.75:2588345:13.35:1,2085:99.42:2686047:12.5:5,2085:60.09:2713989:12.48:2,2073:96.04:2078849:10.03:11,2071:96.41:1478516:10.3:5,[2071:97.84:1766997:10.13:1
SWKS_011720C90,U,U,U,U,U,U,U,U,3205:98.75:2588345:10.75:29,3195:99.42:2686047:10.74:21,3194:60.09:2713989:9.0:35,3189:96.04:2078849:8.35:2,3191:96.41:1478516:8.27:19,[3197:97.84:1766997:9.23:4
SWKS_011720C92.5,U,U,U,U,U,U,U,U,338:98.75:2588345:8.9:13,346:99.42:2686047:8.5:9,352:60.09:2713989:7.25:3,353:96.04:2078849:6.15:2,353:96.41:1478516:6.15:0,[353:97.84:1766997:6.15:0
SWKS_011720C95,U,U,U,U,U,U,U,U,1423:98.75:2588345:6.7:44,1464:99.42:2686047:6.7:25,1477:60.09:2713989:5.54:31,1574:96.04:2078849:4.7:50,1566:96.41:1478516:4.9:9,[1570:97.84:1766997:5.45:107
SWKS_011720C97.5,U,U,U,U,U,U,U,U,470:98.75:2588345:5.18:17,478:99.42:2686047:5.25:13,489:60.09:2713989:4.4:67,554:96.04:2078849:3.7:4,558:96.41:1478516:3.3:10,[558:97.84:1766997:3.3:0
SWKS_112219C94.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,0:96.04:2078849:2.05:61,58:96.41:1478516:2.35:1,[57:97.84:1766997:2.35:0
SWKS_112219C95.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,2:96.04:2078849:1.5:0,2:96.41:1478516:1.2:9,[9:97.84:1766997:2.0:9
SWKS_112219C96.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,138:96.04:2078849:0.65:24,145:96.41:1478516:0.68:36,[157:97.84:1766997:0.9:29
SWKS_112219C98.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:1.65:10,10:60.09:2713989:0.85:157,160:96.04:2078849:0.13:15,162:96.41:1478516:0.1:3,[159:97.84:1766997:0.03:6
SWKS_112219C99.5,U,U,U,U,U,U,U,U,0:98.75:2588345:1.65:4,3:99.42:2686047:1.38:16,U:60.09:2713989::,47:96.04:2078849:0.07:1,47:96.41:1478516:0.05:1,[47:97.84:1766997:0.05:2
SWKS_120619C92,U,U,U,U,U,U,U,U,U,U,U,3:96.04:2078849:8.95:0,3:96.41:1478516:5.0:1,3:97.84:1766997:5.0:0
SWKS_122019C96.5,U,U,U,U,U,U,U,U,U,U,U,13:96.04:2078849:2.5:101,114:96.41:1478516:2.75:10,[124:97.84:1766997:3.1:20
SWKS_121319C93,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_121319C91.5,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122719C92.5,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122719C93.5,U,U,U,U,U,U,U,U,U,U,U,4:96.04:2078849:4.2:0,4:96.41:1478516:4.2:0,[4:97.84:1766997:4.2:0
SWKS_122019C99.5,U,U,U,U,U,U,U,U,U,U,U,1:96.04:2078849:1.4:0,1:96.41:1478516:1.4:0,[1:97.84:1766997:1.8:8
SWKS_122019C94,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:4.06:1,[1:97.84:1766997:4.06:0
SWKS_122019C97,U,U,U,U,U,U,U,U,U,U,U,19:96.04:2078849:2.7:26,38:96.41:1478516:2.55:1,[38:97.84:1766997:2.9:20
SWKS_122019C94.5,U,U,U,U,U,U,U,U,U,U,U,3:96.04:2078849:5.27:0,3:96.41:1478516:5.27:0,[3:97.84:1766997:5.27:0
SWKS_122019C102,U,U,U,U,U,U,U,U,U,U,U,9:96.04:2078849:1.11:26,35:96.41:1478516:0.93:14,[48:97.84:1766997:1.01:5
SWKS_112919C91,U,U,U,U,U,U,U,U,U,U,U,18:96.04:2078849:9.4:0,18:96.41:1478516:9.4:0,18:97.84:1766997:9.4:0
SWKS_122019C96,U,U,U,U,U,U,U,U,U,U,U,18:96.04:2078849:3.2:61,79:96.41:1478516:3.18:13,[89:97.84:1766997:3.5:16
SWKS_120619C92.5,U,U,U,U,U,U,U,U,U,U,U,13:96.04:2078849:5.43:2,13:96.41:1478516:5.43:0,[13:97.84:1766997:5.43:0
SWKS_121319C92.5,U,U,U,U,U,U,U,U,U,U,U,13:96.04:2078849:7.03:0,13:96.41:1478516:7.03:0,13:97.84:1766997:7.03:0
SWKS_122019C99,U,U,U,U,U,U,U,U,U,U,U,14:96.04:2078849:2.05:6,19:96.41:1478516:1.85:2,[21:97.84:1766997:2.05:14
SWKS_122719C91,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122019C95.5,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:3.3:4,2:96.41:1478516:3.3:0,[2:97.84:1766997:3.3:0
SWKS_122019C98.5,U,U,U,U,U,U,U,U,U,U,U,105:96.04:2078849:2.25:14,118:96.41:1478516:2.25:0,[118:97.84:1766997:1.97:1
SWKS_122719C93,U,U,U,U,U,U,U,U,U,U,U,1:96.04:2078849:4.8:0,1:96.41:1478516:4.8:0,[1:97.84:1766997:4.8:0
SWKS_122719C92,U,U,U,U,U,U,U,U,U,U,U,2:96.04:2078849:8.14:0,2:96.41:1478516:8.14:0,2:97.84:1766997:8.14:0
SWKS_120619C91.5,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122019C92,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_112919C90,U,U,U,U,U,U,U,U,U,U,U,37:96.04:2078849:8.5:0,37:96.41:1478516:6.59:2,35:97.84:1766997:6.59:0
SWKS_122019C91,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_112919C89,U,U,U,U,U,U,U,U,U,U,U,17:96.04:2078849:10.47:0,17:96.41:1478516:10.47:0,17:97.84:1766997:10.47:0
SWKS_112219C93,U,U,U,U,U,U,U,U,U,U,U,70:96.04:2078849:3.6:0,70:96.41:1478516:3.6:0,[70:97.84:1766997:3.6:0
SWKS_121319C92,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122019C93.5,U,U,U,U,U,U,U,U,U,U,U,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:5.0:1
SWKS_122019C98,U,U,U,U,U,U,U,U,U,U,U,145:96.04:2078849:2.65:28,141:96.41:1478516:2.65:0,[141:97.84:1766997:2.5:25
SWKS_122019C101,U,U,U,U,U,U,U,U,U,U,U,3:96.04:2078849:1.1:20,16:96.41:1478516:1.1:0,[16:97.84:1766997:1.1:0
SWKS_011720C72.5,U,U,U,U,U,U,U,U,U,U,U,149:96.04:2078849:28.1:0,149:96.41:1478516:28.1:0,149:97.84:1766997:28.1:0
SWKS_122019C93,U,U,U,U,U,U,U,U,U,U,U,1:96.04:2078849:6.85:0,1:96.41:1478516:6.85:0,[1:97.84:1766997:6.85:0
SWKS_010320C92,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_010320C95.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C92.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_010320C101,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C97.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C91.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_010320C96,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C98.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C102,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C97,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C98,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:3.2:12
SWKS_010320C93.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C94,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C100,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C99,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:2.26:2,[2:97.84:1766997:2.26:0
SWKS_010320C95,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C96.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:3.4:1,[1:97.84:1766997:3.4:0
SWKS_010320C93,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C99.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320C94.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_112919C95.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_122019C103,U,U,U,U,U,U,U,U,U,U,U,U,U,7:97.84:1766997:0.7:0
SWKS_010320C104,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_112919C96.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_122019C104,U,U,U,U,U,U,U,U,U,U,U,U,U,18:97.84:1766997:0.7:5
SWKS_112919C99.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.54:11
SWKS_010320C105,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_112919C94.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:3.46:13
SWKS_112919C98.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.7:12
SWKS_010320C103,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_112919C93,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:4.46:14
