Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SWKS_122719P98.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:4.02:1,1:98.75:2588345:4.02:0,1:99.42:2686047:4.02:0,1:60.09:2713989:4.02:0,1:96.04:2078849:4.02:0,1:96.41:1478516:4.02:0,[1:97.84:1766997:4.02:0
SWKS_122719P99,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:0.0:0,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:2.85:5,5:98.75:2588345:3.8:9,14:99.42:2686047:3.4:10,22:60.09:2713989:3.4:0,17:96.04:2078849:5.02:0,17:96.41:1478516:5.02:0,[17:97.84:1766997:3.98:2
SWKS_122719P99.5,U,U,U,0:98.64:1476697:0.0:0,0:100.44:1733122:4.9:4,4:100.38:1492618:4.9:0,4:101.59:4126748:4.9:0,4:101.14:7339110:4.9:0,4:98.75:2588345:4.9:0,4:99.42:2686047:4.9:0,4:60.09:2713989:4.9:0,4:96.04:2078849:4.7:1,5:96.41:1478516:5.2:1,[6:97.84:1766997:5.2:0
SWKS_121319P109,U,U,U,U,U,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_121319P110,U,U,U,U,U,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:10.2:4,2:98.75:2588345:10.2:0,2:99.42:2686047:10.2:0,2:60.09:2713989:10.2:0,2:96.04:2078849:10.2:0,2:96.41:1478516:10.2:0,2:97.84:1766997:10.2:0
SWKS_122719P108,U,U,U,U,U,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_122719P109,U,U,U,U,U,1:100.38:1492618:10.26:0,1:101.59:4126748:10.26:0,1:101.14:7339110:10.26:0,1:98.75:2588345:10.26:0,1:99.42:2686047:10.26:0,1:60.09:2713989:10.26:0,1:96.04:2078849:10.26:0,1:96.41:1478516:10.26:0,1:97.84:1766997:10.26:0
SWKS_122719P110,U,U,U,U,U,0:100.38:1492618:0.0:0,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_121319P111,U,U,U,U,U,U,19:101.59:4126748:12.9:0,19:101.14:7339110:12.9:0,19:98.75:2588345:12.9:0,19:99.42:2686047:12.9:0,19:60.09:2713989:12.9:0,19:96.04:2078849:12.9:0,19:96.41:1478516:12.9:0,19:97.84:1766997:12.9:0
SWKS_122719P115,U,U,U,U,U,U,0:101.59:4126748:0.0:0,0:101.14:7339110:0.0:0,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_011720P100,U,U,U,U,U,U,U,U,336:98.75:2588345:5.18:13,335:99.42:2686047:4.78:14,337:60.09:2713989:5.9:49,349:96.04:2078849:6.42:59,345:96.41:1478516:6.2:2,[347:97.84:1766997:5.6:9
SWKS_011720P105,U,U,U,U,U,U,U,U,54:98.75:2588345:8.34:7,47:99.42:2686047:8.34:0,47:60.09:2713989:8.34:0,47:96.04:2078849:9.5:2,49:96.41:1478516:9.9:2,[51:97.84:1766997:9.9:0
SWKS_011720P110,U,U,U,U,U,U,U,U,25:98.75:2588345:13.2:0,25:99.42:2686047:13.2:0,25:60.09:2713989:13.2:0,25:96.04:2078849:13.2:0,25:96.41:1478516:13.2:0,[25:97.84:1766997:13.2:0
SWKS_011720P115,U,U,U,U,U,U,U,U,25:98.75:2588345:14.55:0,25:99.42:2686047:14.55:0,25:60.09:2713989:14.55:0,25:96.04:2078849:14.55:0,25:96.41:1478516:14.55:0,[25:97.84:1766997:14.55:0
SWKS_011720P120,U,U,U,U,U,U,U,U,2:98.75:2588345:20.5:0,2:99.42:2686047:20.5:0,2:60.09:2713989:20.5:0,2:96.04:2078849:20.5:0,2:96.41:1478516:23.7:1,[1:97.84:1766997:23.7:0
SWKS_011720P125,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_011720P130,U,U,U,U,U,U,U,U,0:98.75:2588345:39.0:0,0:99.42:2686047:39.0:0,0:60.09:2713989:39.0:0,0:96.04:2078849:39.0:0,0:96.41:1478516:39.0:0,[0:97.84:1766997:39.0:0
SWKS_011720P135,U,U,U,U,U,U,U,U,0:98.75:2588345:43.05:0,0:99.42:2686047:43.05:0,0:60.09:2713989:43.05:0,0:96.04:2078849:43.05:0,0:96.41:1478516:43.05:0,[0:97.84:1766997:43.05:0
SWKS_011720P140,U,U,U,U,U,U,U,U,0:98.75:2588345:57.8:0,0:99.42:2686047:57.8:0,0:60.09:2713989:57.8:0,0:96.04:2078849:57.8:0,0:96.41:1478516:57.8:0,[0:97.84:1766997:57.8:0
SWKS_011720P145,U,U,U,U,U,U,U,U,0:98.75:2588345:0.0:0,0:99.42:2686047:0.0:0,U:60.09:2713989::,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_011720P75,U,U,U,U,U,U,U,U,1072:98.75:2588345:0.21:20,1072:99.42:2686047:0.16:5,1068:60.09:2713989:0.25:4,1068:96.04:2078849:0.25:0,1068:96.41:1478516:0.25:0,[1068:97.84:1766997:0.25:0
SWKS_011720P77.5,U,U,U,U,U,U,U,U,672:98.75:2588345:0.29:20,692:99.42:2686047:0.29:0,692:60.09:2713989:0.29:0,692:96.04:2078849:0.29:0,692:96.41:1478516:0.29:0,[692:97.84:1766997:0.29:0
SWKS_011720P80,U,U,U,U,U,U,U,U,3367:98.75:2588345:0.45:10,3377:99.42:2686047:0.45:0,3377:60.09:2713989:0.45:12,3378:96.04:2078849:0.55:19,3365:96.41:1478516:0.45:1,[3364:97.84:1766997:0.4:1000
SWKS_011720P82.5,U,U,U,U,U,U,U,U,284:98.75:2588345:0.7:3,284:99.42:2686047:0.7:0,284:60.09:2713989:0.57:2,486:96.04:2078849:0.72:0,486:96.41:1478516:0.65:16,[502:97.84:1766997:0.65:0
SWKS_011720P85,U,U,U,U,U,U,U,U,737:98.75:2588345:0.87:30,730:99.42:2686047:0.7:13,741:60.09:2713989:0.7:0,769:96.04:2078849:1.05:14,765:96.41:1478516:0.95:2,[765:97.84:1766997:0.8:10
SWKS_011720P87.5,U,U,U,U,U,U,U,U,1755:98.75:2588345:1.2:359,1837:99.42:2686047:1.0:12,1847:60.09:2713989:1.27:11,1857:96.04:2078849:1.55:142,1960:96.41:1478516:1.33:18,[1978:97.84:1766997:1.15:5
SWKS_011720P90,U,U,U,U,U,U,U,U,993:98.75:2588345:1.75:60,1015:99.42:2686047:1.4:22,1014:60.09:2713989:1.45:4,1013:96.04:2078849:1.75:4,1017:96.41:1478516:1.88:4,[1019:97.84:1766997:1.88:0
SWKS_011720P92.5,U,U,U,U,U,U,U,U,1466:98.75:2588345:2.2:44,1504:99.42:2686047:2.2:0,1504:60.09:2713989:2.35:21,1518:96.04:2078849:2.34:2,1519:96.41:1478516:2.65:37,[1534:97.84:1766997:2.35:33
SWKS_011720P95,U,U,U,U,U,U,U,U,1489:98.75:2588345:3.15:39,1496:99.42:2686047:2.7:18,1499:60.09:2713989:3.2:46,1525:96.04:2078849:3.9:47,1547:96.41:1478516:3.6:29,[1541:97.84:1766997:3.15:20
SWKS_011720P97.5,U,U,U,U,U,U,U,U,514:98.75:2588345:4.0:27,532:99.42:2686047:4.0:0,532:60.09:2713989:3.9:121,575:96.04:2078849:5.1:12,574:96.41:1478516:5.1:4,[578:97.84:1766997:4.34:1
SWKS_112219P94.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.37:10,10:99.42:2686047:0.2:1,11:60.09:2713989:0.36:28,58:96.04:2078849:0.49:2,59:96.41:1478516:0.23:1,[59:97.84:1766997:0.23:0
SWKS_112219P95.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.45:8,8:99.42:2686047:0.32:8,16:60.09:2713989:0.53:47,37:96.04:2078849:0.75:54,86:96.41:1478516:0.52:12,[84:97.84:1766997:0.1:8
SWKS_112219P96.5,U,U,U,U,U,U,U,U,0:98.75:2588345:0.6:5,5:99.42:2686047:0.5:2,7:60.09:2713989:1.04:49,63:96.04:2078849:1.12:39,81:96.41:1478516:0.7:72,[95:97.84:1766997:0.02:59
SWKS_112219P98.5,U,U,U,U,U,U,U,U,0:98.75:2588345:1.45:42,42:99.42:2686047:1.08:117,158:60.09:2713989:1.7:82,185:96.04:2078849:2.25:4,185:96.41:1478516:2.17:3,[185:97.84:1766997:0.7:6
SWKS_112219P99.5,U,U,U,U,U,U,U,U,0:98.75:2588345:1.9:15,15:99.42:2686047:1.3:2,17:60.09:2713989:1.7:9,26:96.04:2078849:1.7:0,26:96.41:1478516:1.7:0,[26:97.84:1766997:1.7:0
SWKS_011720P72.5,U,U,U,U,U,U,U,U,U,U,443:60.09:2713989:0.18:30,465:96.04:2078849:0.18:0,465:96.41:1478516:0.18:0,465:97.84:1766997:0.18:0
SWKS_112219P93,U,U,U,U,U,U,U,U,U,U,1:60.09:2713989:0.15:6,15:96.04:2078849:0.25:18,33:96.41:1478516:0.07:5,[33:97.84:1766997:0.07:0
SWKS_112919P90,U,U,U,U,U,U,U,U,U,U,127:60.09:2713989:0.2:0,133:96.04:2078849:0.2:0,133:96.41:1478516:0.15:1,U:97.84:1766997:U:U
SWKS_112919P91,U,U,U,U,U,U,U,U,U,U,224:60.09:2713989:0.17:0,224:96.04:2078849:0.3:10,229:96.41:1478516:0.3:0,229:97.84:1766997:0.3:0
SWKS_120619P92,U,U,U,U,U,U,U,U,U,U,6:60.09:2713989:0.86:0,6:96.04:2078849:0.73:1,7:96.41:1478516:0.73:0,7:97.84:1766997:0.65:14
SWKS_120619P92.5,U,U,U,U,U,U,U,U,U,U,11:60.09:2713989:0.6:0,11:96.04:2078849:1.05:2,11:96.41:1478516:1.05:0,[11:97.84:1766997:0.65:2
SWKS_121319P92.5,U,U,U,U,U,U,U,U,U,U,8:60.09:2713989:1.35:0,8:96.04:2078849:1.35:11,19:96.41:1478516:1.35:0,19:97.84:1766997:1.35:0
SWKS_121319P93,U,U,U,U,U,U,U,U,U,U,6:60.09:2713989:1.15:8,22:96.04:2078849:1.65:0,22:96.41:1478516:1.34:2,[20:97.84:1766997:1.34:0
SWKS_122019P101,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,5:96.04:2078849:6.7:0,5:96.41:1478516:6.7:0,[5:97.84:1766997:6.7:0
SWKS_122019P102,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_122019P103,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:7.6:5,[5:97.84:1766997:6.9:5
SWKS_122019P104,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:7.6:10
SWKS_122019P93,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.5:4,14:96.04:2078849:1.75:0,14:96.41:1478516:1.7:1,[15:97.84:1766997:1.7:0
SWKS_122019P93.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.5:2,19:96.04:2078849:2.3:0,19:96.41:1478516:2.3:0,[19:97.84:1766997:1.7:1
SWKS_122019P94,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.83:8,19:96.04:2078849:1.89:7,26:96.41:1478516:2.1:2,[26:97.84:1766997:1.95:4
SWKS_122019P94.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.75:2,5:96.04:2078849:2.5:3,8:96.41:1478516:2.5:0,[8:97.84:1766997:2.5:0
SWKS_122019P95.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.15:3,31:96.04:2078849:2.5:1,32:96.41:1478516:2.5:0,[32:97.84:1766997:2.18:2
SWKS_122019P96,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.15:1,26:96.04:2078849:3.07:61,83:96.41:1478516:2.95:22,[104:97.84:1766997:2.45:7
SWKS_122019P96.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.9:4,14:96.04:2078849:3.3:75,81:96.41:1478516:3.0:9,[80:97.84:1766997:2.51:24
SWKS_122019P97,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,913:96.04:2078849:3.8:290,1015:96.41:1478516:3.31:67,[998:97.84:1766997:2.8:91
SWKS_122019P98,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:3.4:135,106:96.04:2078849:4.0:2,106:96.41:1478516:4.0:0,[106:97.84:1766997:3.31:3
SWKS_122019P98.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:3.5:110,110:96.04:2078849:4.05:3,113:96.41:1478516:4.05:0,[113:97.84:1766997:4.05:0
SWKS_122019P99,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:3.7:1,1:96.04:2078849:3.92:2,3:96.41:1478516:3.92:0,[3:97.84:1766997:3.92:0
SWKS_122019P99.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:96.04:2078849:0.0:0,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_122719P92.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,11:96.04:2078849:2.05:2,13:96.41:1478516:2.05:0,13:97.84:1766997:2.05:0
SWKS_122719P93,U,U,U,U,U,U,U,U,U,U,6:60.09:2713989:1.59:0,6:96.04:2078849:2.25:2,4:96.41:1478516:2.25:0,[4:97.84:1766997:2.25:0
SWKS_122719P93.5,U,U,U,U,U,U,U,U,U,U,17:60.09:2713989:1.45:0,22:96.04:2078849:2.35:0,22:96.41:1478516:2.35:0,[22:97.84:1766997:2.35:0
SWKS_122719P91,U,U,U,U,U,U,U,U,U,U,U,2:96.04:2078849:1.6:6,6:96.41:1478516:1.45:2,7:97.84:1766997:1.45:0
SWKS_120619P91.5,U,U,U,U,U,U,U,U,U,U,U,3:96.04:2078849:1.3:0,3:96.41:1478516:1.3:0,3:97.84:1766997:1.3:0
SWKS_122019P92,U,U,U,U,U,U,U,U,U,U,U,76:96.04:2078849:1.29:4,73:96.41:1478516:1.29:0,73:97.84:1766997:1.27:21
SWKS_122019P91,U,U,U,U,U,U,U,U,U,U,U,5:96.04:2078849:0.99:3,8:96.41:1478516:0.99:0,8:97.84:1766997:0.88:10
SWKS_122719P92,U,U,U,U,U,U,U,U,U,U,U,11:96.04:2078849:1.82:1,11:96.41:1478516:1.82:0,11:97.84:1766997:1.82:0
SWKS_121319P91.5,U,U,U,U,U,U,U,U,U,U,U,1:96.04:2078849:1.12:0,1:96.41:1478516:1.12:0,1:97.84:1766997:1.12:0
SWKS_112919P89,U,U,U,U,U,U,U,U,U,U,U,22:96.04:2078849:0.1:10,31:96.41:1478516:0.1:0,31:97.84:1766997:0.07:5
SWKS_121319P92,U,U,U,U,U,U,U,U,U,U,U,4:96.04:2078849:1.3:2,6:96.41:1478516:1.15:5,11:97.84:1766997:0.85:7
SWKS_010320P94,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P92,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,U:97.84:1766997:8.:U
SWKS_010320P100,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P95,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:3.1:4,[4:97.84:1766997:3.1:0
SWKS_010320P96,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:3.0:8
SWKS_010320P97,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:3.72:1
SWKS_010320P94.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P92.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_010320P98,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:3.88:8
SWKS_010320P93,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P95.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:3.02:1
SWKS_010320P97.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P98.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P102,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P96.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P91.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,0:97.84:1766997:0.0:0
SWKS_010320P93.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P99.5,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P99,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_010320P101,U,U,U,U,U,U,U,U,U,U,U,U,0:96.41:1478516:0.0:0,[0:97.84:1766997:0.0:0
SWKS_112919P98.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:1.95:1265
SWKS_112919P96.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.85:12
SWKS_112919P93,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.17:8
SWKS_112919P95.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.49:23
SWKS_010320P105,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_112919P94.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.4:8
SWKS_010320P104,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_010320P103,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:0.0:0
SWKS_112919P99.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:97.84:1766997:2.55:7
