Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_121319C45,16:43.23:4860952:1.55:1,17:42.97:3843033:1.2:2,19:42.33:4275770:1.2:0,19:43.3:3993164:1.22:21,40:41.92:8868422:0.9:5,44:43.04:7367330:1.38:2,44:44.86:9068778:2.1:8,49:44.15:3751946:1.58:25,65:43.805:5976349:1.0:27,76:46.76:10832019:3.1:34,[91:46.46:6353382:3.1:0
LYFT_121319C45.5,0:43.23:4860952:0.0:0,0:42.97:3843033:1.02:1,1:42.33:4275770:1.02:0,1:43.3:3993164:1.08:5,6:41.92:8868422:0.69:1,6:43.04:7367330:1.23:1,6:44.86:9068778:1.88:1,7:44.15:3751946:1.36:1,6:43.805:5976349:1.09:1,6:46.76:10832019:1.09:0,[6:46.46:6353382:1.09:0
LYFT_121319C46,10:43.23:4860952:1.25:0,10:42.97:3843033:0.8:2,12:42.33:4275770:0.8:0,12:43.3:3993164:0.8:0,12:41.92:8868422:0.8:0,12:43.04:7367330:1.09:5,15:44.86:9068778:1.47:8,17:44.15:3751946:1.22:8,25:43.805:5976349:1.16:15,29:46.76:10832019:2.52:44,[46:46.46:6353382:2.22:19
LYFT_121319C46.5,5:43.23:4860952:1.0:1,6:42.97:3843033:1.0:0,6:42.33:4275770:1.0:0,6:43.3:3993164:0.6:2,8:41.92:8868422:0.6:0,8:43.04:7367330:0.82:28,18:44.86:9068778:1.37:25,31:44.15:3751946:0.97:18,32:43.805:5976349:0.77:18,44:46.76:10832019:1.93:14,[48:46.46:6353382:1.94:264
LYFT_121319C47,19:43.23:4860952:1.1:0,19:42.97:3843033:0.57:2,20:42.33:4275770:0.5:2,21:43.3:3993164:0.5:0,21:41.92:8868422:0.3:2,22:43.04:7367330:0.7:1,23:44.86:9068778:1.2:27,44:44.15:3751946:0.87:37,79:43.805:5976349:0.91:17,62:46.76:10832019:1.9:47,[73:46.46:6353382:1.78:6
LYFT_121319C47.5,137:43.23:4860952:0.77:7,135:42.97:3843033:0.77:0,135:42.33:4275770:0.77:0,135:43.3:3993164:0.77:0,135:41.92:8868422:0.77:0,135:43.04:7367330:0.61:2,135:44.86:9068778:1.0:1,136:44.15:3751946:1.0:0,136:43.805:5976349:1.0:0,136:46.76:10832019:1.82:15,[147:46.46:6353382:1.74:11
LYFT_121319C48,44:43.23:4860952:0.72:0,44:42.97:3843033:0.49:2,46:42.33:4275770:0.41:2,46:43.3:3993164:0.49:31,77:41.92:8868422:0.49:0,77:43.04:7367330:0.49:15,92:44.86:9068778:0.5:2,93:44.15:3751946:0.83:20,113:43.805:5976349:0.43:32,104:46.76:10832019:1.39:3,[106:46.46:6353382:1.48:1
LYFT_122019C27.5,1:43.23:4860952:17.2:0,1:42.97:3843033:17.2:0,1:42.33:4275770:17.2:0,1:43.3:3993164:17.2:0,1:41.92:8868422:17.2:0,1:43.04:7367330:17.2:0,1:44.86:9068778:17.2:0,1:44.15:3751946:17.2:0,1:43.805:5976349:17.2:0,1:46.76:10832019:17.2:0,1:46.46:6353382:17.2:0
LYFT_122019C30,85:43.23:4860952:12.1:0,85:42.97:3843033:12.1:0,85:42.33:4275770:12.1:0,85:43.3:3993164:12.1:0,85:41.92:8868422:12.1:0,85:43.04:7367330:13.66:1,86:44.86:9068778:14.7:12,85:44.15:3751946:14.7:0,U:43.805:5976349:U:U,84:46.76:10832019:13.81:0,U:46.46:6353382:U:U
LYFT_122019C32.5,10:43.23:4860952:11.0:0,10:42.97:3843033:11.0:0,10:42.33:4275770:11.0:0,10:43.3:3993164:11.0:0,10:41.92:8868422:11.0:0,10:43.04:7367330:11.0:0,10:44.86:9068778:11.0:0,10:44.15:3751946:11.0:0,10:43.805:5976349:11.0:0,10:46.76:10832019:14.07:10,10:46.46:6353382:14.07:0
LYFT_122019C35,353:43.23:4860952:8.45:6,352:42.97:3843033:7.95:11,348:42.33:4275770:7.75:9,356:43.3:3993164:8.0:1,356:41.92:8868422:7.0:1,357:43.04:7367330:8.61:43,333:44.86:9068778:9.98:261,198:44.15:3751946:9.6:9,197:43.805:5976349:9.6:0,197:46.76:10832019:11.6:22,198:46.46:6353382:11.5:10
LYFT_122019C37.5,79:43.23:4860952:5.85:0,79:42.97:3843033:5.8:14,89:42.33:4275770:5.8:0,89:43.3:3993164:5.5:1,90:41.92:8868422:4.7:116,184:43.04:7367330:5.99:15,174:44.86:9068778:7.6:58,157:44.15:3751946:7.2:2,157:43.805:5976349:7.2:0,U:46.76:10832019:.1:U,156:46.46:6353382:7.84:0
LYFT_122019C40,225:43.23:4860952:4.28:2,225:42.97:3843033:4.24:8,224:42.33:4275770:3.8:6,223:43.3:3993164:4.35:33,255:41.92:8868422:3.25:73,248:43.04:7367330:4.13:81,252:44.86:9068778:5.88:14,249:44.15:3751946:4.89:7,245:43.805:5976349:4.75:4,U:46.76:10832019:U:U,244:46.46:6353382:7.2:19
LYFT_122019C42.5,467:43.23:4860952:2.95:56,460:42.97:3843033:2.7:40,471:42.33:4275770:2.32:32,472:43.3:3993164:2.75:122,522:41.92:8868422:1.99:7026,6757:43.04:7367330:2.49:3601,4315:44.86:9068778:3.55:3198,4165:44.15:3751946:3.1:102,4117:43.805:5976349:2.86:114,4098:46.76:10832019:5.11:228,[4053:46.46:6353382:4.8:14
LYFT_122019C45,998:43.23:4860952:1.78:44,995:42.97:3843033:1.5:162,1104:42.33:4275770:1.29:88,1132:43.3:3993164:1.47:689,1712:41.92:8868422:1.03:1054,1660:43.04:7367330:1.39:838,2026:44.86:9068778:2.2:613,1974:44.15:3751946:1.77:200,1946:43.805:5976349:1.72:322,2137:46.76:10832019:3.4:897,[1574:46.46:6353382:3.1:199
LYFT_122019C47.5,1757:43.23:4860952:0.98:134,1727:42.97:3843033:0.8:1277,2740:42.33:4275770:0.62:143,2829:43.3:3993164:0.72:62,2828:41.92:8868422:0.53:267,2814:43.04:7367330:0.71:741,3262:44.86:9068778:1.17:1323,3838:44.15:3751946:0.94:157,3946:43.805:5976349:0.88:118,3897:46.76:10832019:2.13:663,[4030:46.46:6353382:1.97:91
LYFT_122019C50,2277:43.23:4860952:0.51:124,2329:42.97:3843033:0.4:168,2335:42.33:4275770:0.29:207,2377:43.3:3993164:0.34:53,2384:41.92:8868422:0.22:74,2401:43.04:7367330:0.31:562,2643:44.86:9068778:0.6:945,2913:44.15:3751946:0.44:112,2928:43.805:5976349:0.4:472,2936:46.76:10832019:1.2:768,[3139:46.46:6353382:1.06:772
LYFT_122019C52.5,379:43.23:4860952:0.26:178,543:42.97:3843033:0.19:15,539:42.33:4275770:0.12:14,532:43.3:3993164:0.12:6,531:41.92:8868422:0.13:11,527:43.04:7367330:0.17:12,537:44.86:9068778:0.31:71,556:44.15:3751946:0.2:2,555:43.805:5976349:0.14:29,559:46.76:10832019:0.64:74,[557:46.46:6353382:0.57:10
LYFT_122019C55,364:43.23:4860952:0.12:45,370:42.97:3843033:0.07:2,368:42.33:4275770:0.07:2,366:43.3:3993164:0.07:3,366:41.92:8868422:0.05:11,357:43.04:7367330:0.06:10,360:44.86:9068778:0.15:552,753:44.15:3751946:0.08:9,754:43.805:5976349:0.07:9,750:46.76:10832019:0.35:462,1075:46.46:6353382:0.3:5
LYFT_122019C60,491:43.23:4860952:0.01:2,490:42.97:3843033:0.01:0,490:42.33:4275770:0.01:1,489:43.3:3993164:0.01:2,489:41.92:8868422:0.01:0,489:43.04:7367330:0.02:2,489:44.86:9068778:0.01:5,489:44.15:3751946:0.02:1,489:43.805:5976349:0.02:0,U:46.76:10832019:U:U,780:46.46:6353382:0.09:5
LYFT_122719C38.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C39,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C39.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C40,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:4.38:1,1:44.86:9068778:4.25:1,1:44.15:3751946:5.22:11,11:43.805:5976349:5.22:0,U:46.76:10832019:U:U,U:46.46:6353382:U:U
LYFT_122719C40.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C41,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:3.22:1,1:43.3:3993164:3.22:0,1:41.92:8868422:2.79:1,1:43.04:7367330:2.79:0,1:44.86:9068778:3.82:1,1:44.15:3751946:3.82:0,1:43.805:5976349:3.82:0,1:46.76:10832019:3.82:0,1:46.46:6353382:6.66:2
LYFT_122719C41.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:2.52:50,50:43.04:7367330:2.52:0,50:44.86:9068778:2.52:0,50:44.15:3751946:2.52:0,50:43.805:5976349:2.52:0,50:46.76:10832019:2.52:0,[50:46.46:6353382:2.52:0
LYFT_122719C42,0:43.23:4860952:0.0:0,0:42.97:3843033:2.88:20,20:42.33:4275770:2.88:0,20:43.3:3993164:2.88:0,20:41.92:8868422:2.88:0,20:43.04:7367330:2.88:0,20:44.86:9068778:2.88:0,20:44.15:3751946:2.88:0,20:43.805:5976349:2.8:3,23:46.76:10832019:5.5:22,[17:46.46:6353382:5.75:4
LYFT_122719C42.5,1:43.23:4860952:3.05:1,2:42.97:3843033:3.05:0,2:42.33:4275770:2.52:3,5:43.3:3993164:2.32:31,36:41.92:8868422:2.32:0,36:43.04:7367330:2.32:0,36:44.86:9068778:2.32:0,36:44.15:3751946:2.32:0,36:43.805:5976349:3.11:1,35:46.76:10832019:5.1:1,[35:46.46:6353382:5.1:0
LYFT_122719C43,0:43.23:4860952:2.69:4,4:42.97:3843033:2.58:5,9:42.33:4275770:2.58:0,9:43.3:3993164:2.58:0,9:41.92:8868422:1.78:4,12:43.04:7367330:2.84:4,15:44.86:9068778:3.1:4,14:44.15:3751946:3.16:5,9:43.805:5976349:3.16:0,9:46.76:10832019:3.16:0,[9:46.46:6353382:3.16:0
LYFT_122719C43.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:1.95:1,1:43.3:3993164:1.95:0,1:41.92:8868422:1.57:8,2:43.04:7367330:2.51:39,40:44.86:9068778:3.4:9,47:44.15:3751946:3.4:0,47:43.805:5976349:3.4:0,47:46.76:10832019:4.35:7,[45:46.46:6353382:4.34:1
LYFT_122719C44,0:43.23:4860952:0.0:0,0:42.97:3843033:2.13:5,5:42.33:4275770:1.94:4,9:43.3:3993164:2.13:1,10:41.92:8868422:2.13:0,10:43.04:7367330:2.25:26,35:44.86:9068778:2.8:1,34:44.15:3751946:2.58:5,34:43.805:5976349:1.85:18,51:46.76:10832019:3.0:10,[51:46.46:6353382:3.92:26
LYFT_122719C44.5,0:43.23:4860952:0.0:0,0:42.97:3843033:1.79:1,1:42.33:4275770:1.56:3,4:43.3:3993164:1.43:14,18:41.92:8868422:1.43:0,18:43.04:7367330:1.77:38,54:44.86:9068778:1.77:0,54:44.15:3751946:1.77:0,54:43.805:5976349:2.0:13,61:46.76:10832019:3.7:3,[62:46.46:6353382:3.7:0
LYFT_122719C45,0:43.23:4860952:0.0:0,0:42.97:3843033:1.62:1,1:42.33:4275770:1.62:0,1:43.3:3993164:1.5:2,3:41.92:8868422:1.11:2,3:43.04:7367330:1.54:14,13:44.86:9068778:2.41:65,70:44.15:3751946:2.09:3,71:43.805:5976349:1.48:1,72:46.76:10832019:3.15:59,[131:46.46:6353382:3.39:4
LYFT_122719C45.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:1.11:32,32:41.92:8868422:1.11:0,32:43.04:7367330:1.11:0,32:44.86:9068778:2.29:10,34:44.15:3751946:1.87:1,34:43.805:5976349:1.47:17,49:46.76:10832019:3.11:18,[37:46.46:6353382:3.2:107
LYFT_122719C46,0:43.23:4860952:1.6:1,1:42.97:3843033:1.6:0,1:42.33:4275770:1.6:0,1:43.3:3993164:1.6:0,1:41.92:8868422:1.6:0,1:43.04:7367330:1.21:811,812:44.86:9068778:1.21:0,812:44.15:3751946:1.69:5,817:43.805:5976349:1.69:0,817:46.76:10832019:2.65:7,[818:46.46:6353382:2.94:1
LYFT_122719C46.5,11:43.23:4860952:1.45:0,11:42.97:3843033:1.01:2,13:42.33:4275770:1.01:0,13:43.3:3993164:1.08:1,14:41.92:8868422:0.81:1,14:43.04:7367330:1.2:622,613:44.86:9068778:1.85:3,615:44.15:3751946:1.85:0,615:43.805:5976349:1.0:9,616:46.76:10832019:2.69:31,[616:46.46:6353382:2.66:24
LYFT_122719C47,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:1.43:1,1:44.15:3751946:1.3:3,3:43.805:5976349:1.21:3,4:46.76:10832019:2.25:8,[9:46.46:6353382:2.41:181
LYFT_122719C47.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.89:1,1:42.33:4275770:0.8:2,1:43.3:3993164:0.9:5,2:41.92:8868422:0.9:0,2:43.04:7367330:0.9:0,2:44.86:9068778:1.3:15,17:44.15:3751946:1.18:18,35:43.805:5976349:1.18:0,35:46.76:10832019:2.17:1,[36:46.46:6353382:2.15:2
LYFT_122719C48,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.86:10,10:43.3:3993164:0.86:0,10:41.92:8868422:0.55:2,12:43.04:7367330:0.71:2,14:44.86:9068778:0.8:1,15:44.15:3751946:0.8:0,15:43.805:5976349:0.95:1,16:46.76:10832019:1.35:1,[17:46.46:6353382:1.9:2
LYFT_112219C38,U,29:42.97:3843033:4.2:15,31:42.33:4275770:4.9:15,46:43.3:3993164:4.6:20,26:41.92:8868422:4.6:0,26:43.04:7367330:4.6:0,U:44.86:9068778::,26:44.15:3751946:4.6:0,26:43.805:5976349:4.6:0,U:46.76:10832019:U:U,26:46.46:6353382:4.6:0
LYFT_112919C38,U,50:42.97:3843033:5.2:0,50:42.33:4275770:5.1:10,60:43.3:3993164:4.6:6,66:41.92:8868422:4.6:0,66:43.04:7367330:4.6:0,66:44.86:9068778:4.6:0,66:44.15:3751946:6.3:14,U:43.805:5976349:U:U,101:46.76:10832019:8.2:10,101:46.46:6353382:8.2:0
LYFT_120619C38,U,2:42.97:3843033:5.2:0,2:42.33:4275770:5.2:0,2:43.3:3993164:4.9:7,9:41.92:8868422:4.9:0,9:43.04:7367330:4.9:0,9:44.86:9068778:5.5:11,20:44.15:3751946:5.5:0,20:43.805:5976349:5.5:0,20:46.76:10832019:5.5:0,U:46.46:6353382:U:U
LYFT_121319C38,U,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C38,U,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:5.39:1,1:41.92:8868422:5.39:0,1:43.04:7367330:5.39:0,1:44.86:9068778:5.39:0,1:44.15:3751946:5.39:0,U:43.805:5976349:U:U,U:46.76:10832019:U:U,1:46.46:6353382:5.39:0
LYFT_112219C37.5,U,U,39:42.33:4275770:5.9:0,39:43.3:3993164:5.9:0,39:41.92:8868422:5.9:0,39:43.04:7367330:5.9:0,U:44.86:9068778::,39:44.15:3751946:5.9:0,39:43.805:5976349:5.9:0,U:46.76:10832019:U:U,U:46.46:6353382:U:U
LYFT_112919C37.5,U,U,65:42.33:4275770:5.3:0,65:43.3:3993164:5.3:0,65:41.92:8868422:4.78:2,64:43.04:7367330:4.6:1,U:44.86:9068778::,65:44.15:3751946:6.5:1,U:43.805:5976349:.:U,66:46.76:10832019:6.5:0,66:46.46:6353382:6.5:0
LYFT_120619C37.5,U,U,1:42.33:4275770:5.9:1,1:43.3:3993164:5.9:0,1:41.92:8868422:5.9:0,1:43.04:7367330:5.9:0,1:44.86:9068778:5.9:0,1:44.15:3751946:5.9:0,1:43.805:5976349:6.7:6,7:46.76:10832019:6.7:0,7:46.46:6353382:6.7:0
LYFT_121319C37.5,U,U,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,U:43.805:5976349:U:U,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C37.5,U,U,0:42.33:4275770:0.0:0,0:43.3:3993164:5.81:1,1:41.92:8868422:5.81:0,1:43.04:7367330:5.81:0,1:44.86:9068778:5.81:0,1:44.15:3751946:5.81:0,1:43.805:5976349:5.81:0,1:46.76:10832019:5.81:0,1:46.46:6353382:5.81:0
LYFT_011720C22.5,U,U,U,U,2:41.92:8868422:18.95:10,2:43.04:7367330:18.95:0,2:44.86:9068778:18.95:0,2:44.15:3751946:18.95:0,2:43.805:5976349:18.95:0,2:46.76:10832019:18.95:0,[2:46.46:6353382:18.95:0
LYFT_011720C25,U,U,U,U,23:41.92:8868422:17.95:0,23:43.04:7367330:17.95:0,23:44.86:9068778:17.95:0,23:44.15:3751946:17.95:0,23:43.805:5976349:17.95:0,23:46.76:10832019:21.45:2,[23:46.46:6353382:21.45:0
LYFT_011720C27.5,U,U,U,U,1:41.92:8868422:19.7:0,1:43.04:7367330:19.7:0,1:44.86:9068778:19.7:0,1:44.15:3751946:19.7:0,1:43.805:5976349:19.7:0,1:46.76:10832019:19.7:0,[1:46.46:6353382:19.7:0
LYFT_011720C30,U,U,U,U,537:41.92:8868422:11.5:5,542:43.04:7367330:13.2:13,539:44.86:9068778:13.2:0,539:44.15:3751946:13.2:0,539:43.805:5976349:13.9:10,539:46.76:10832019:16.75:12,[543:46.46:6353382:16.75:0
LYFT_011720C32.5,U,U,U,U,66:41.92:8868422:9.9:22,70:43.04:7367330:9.9:0,70:44.86:9068778:12.7:6,66:44.15:3751946:12.15:22,83:43.805:5976349:12.15:0,83:46.76:10832019:14.2:49,[76:46.46:6353382:14.2:0
LYFT_011720C35,U,U,U,U,302:41.92:8868422:8.17:0,302:43.04:7367330:8.17:0,302:44.86:9068778:8.17:0,302:44.15:3751946:9.75:23,309:43.805:5976349:10.0:1,308:46.76:10832019:11.84:11,[298:46.46:6353382:12.0:2
LYFT_011720C37.5,U,U,U,U,310:41.92:8868422:5.59:5,315:43.04:7367330:7.18:2,314:44.86:9068778:7.95:2,312:44.15:3751946:7.66:1,312:43.805:5976349:7.66:0,312:46.76:10832019:9.62:10,[322:46.46:6353382:9.7:16
LYFT_011720C40,U,U,U,U,1598:41.92:8868422:4.2:47,1591:43.04:7367330:5.0:120,1582:44.86:9068778:6.15:141,1618:44.15:3751946:5.67:64,1648:43.805:5976349:4.75:11,1644:46.76:10832019:7.85:128,[1660:46.46:6353382:7.61:109
LYFT_011720C42.5,U,U,U,U,1281:41.92:8868422:2.85:240,1303:43.04:7367330:3.35:186,1337:44.86:9068778:4.45:377,1507:44.15:3751946:4.2:46,1537:43.805:5976349:3.22:43,1529:46.76:10832019:5.9:123,[1541:46.46:6353382:5.67:160
LYFT_011720C45,U,U,U,U,2998:41.92:8868422:1.79:510,3235:43.04:7367330:2.17:658,3270:44.86:9068778:3.2:1116,3241:44.15:3751946:2.78:247,3169:43.805:5976349:2.71:129,3166:46.76:10832019:4.35:2151,[3921:46.46:6353382:4.2:911
LYFT_011720C47.5,U,U,U,U,2208:41.92:8868422:1.09:140,2303:43.04:7367330:1.5:1488,3469:44.86:9068778:2.05:243,3587:44.15:3751946:1.81:73,3608:43.805:5976349:1.78:122,3631:46.76:10832019:3.06:421,[3655:46.46:6353382:2.84:273
LYFT_011720C50,U,U,U,U,6535:41.92:8868422:0.63:464,6713:43.04:7367330:0.79:207,6692:44.86:9068778:1.28:1544,6621:44.15:3751946:1.18:1382,6588:43.805:5976349:1.09:1659,7622:46.76:10832019:2.05:1438,[8054:46.46:6353382:1.98:747
LYFT_011720C52.5,U,U,U,U,1107:41.92:8868422:0.33:24,1111:43.04:7367330:0.46:36,1116:44.86:9068778:0.8:137,1132:44.15:3751946:0.7:1326,2361:43.805:5976349:0.58:69,2392:46.76:10832019:1.34:357,[2308:46.46:6353382:1.25:58
LYFT_011720C55,U,U,U,U,4339:41.92:8868422:0.2:174,4299:43.04:7367330:0.3:100,4304:44.86:9068778:0.5:401,4323:44.15:3751946:0.41:48,4319:43.805:5976349:0.31:243,4513:46.76:10832019:0.87:1873,[5267:46.46:6353382:0.83:241
LYFT_011720C57.5,U,U,U,U,624:41.92:8868422:0.13:15,617:43.04:7367330:0.16:6,623:44.86:9068778:0.29:101,723:44.15:3751946:0.29:0,723:43.805:5976349:0.17:1,723:46.76:10832019:0.51:481,[870:46.46:6353382:0.54:30
LYFT_011720C60,U,U,U,U,2135:41.92:8868422:0.09:2,2136:43.04:7367330:0.09:12,2126:44.86:9068778:0.17:25,2122:44.15:3751946:0.13:126,2213:43.805:5976349:0.1:5,2207:46.76:10832019:0.3:162,[2232:46.46:6353382:0.33:92
LYFT_011720C62.5,U,U,U,U,1816:41.92:8868422:0.06:0,1816:43.04:7367330:0.06:82,1787:44.86:9068778:0.06:0,1787:44.15:3751946:0.09:11,1787:43.805:5976349:0.07:5,1792:46.76:10832019:0.18:76,[1774:46.46:6353382:0.22:235
LYFT_011720C65,U,U,U,U,7420:41.92:8868422:0.03:5,7417:43.04:7367330:0.04:1,7418:44.86:9068778:0.04:0,7418:44.15:3751946:0.04:0,7418:43.805:5976349:0.04:0,7418:46.76:10832019:0.11:28,[7412:46.46:6353382:0.13:58
LYFT_011720C67.5,U,U,U,U,639:41.92:8868422:0.02:50,639:43.04:7367330:0.03:4,639:44.86:9068778:0.03:0,639:44.15:3751946:0.03:0,639:43.805:5976349:0.03:0,639:46.76:10832019:0.07:238,[724:46.46:6353382:0.09:20
LYFT_011720C70,U,U,U,U,7635:41.92:8868422:0.02:8,7637:43.04:7367330:0.02:0,7637:44.86:9068778:0.02:102,7739:44.15:3751946:0.02:0,7739:43.805:5976349:0.01:51,7788:46.76:10832019:0.03:12,[7799:46.46:6353382:0.05:400
LYFT_112219C37,U,U,U,U,15:41.92:8868422:6.1:0,15:43.04:7367330:6.1:0,15:44.86:9068778:6.1:0,15:44.15:3751946:6.1:0,15:43.805:5976349:6.1:0,15:46.76:10832019:9.05:1,16:46.46:6353382:9.05:0
LYFT_112919C37,U,U,U,U,23:41.92:8868422:6.0:0,23:43.04:7367330:6.0:0,23:44.86:9068778:6.0:0,23:44.15:3751946:6.0:0,23:43.805:5976349:5.9:2,23:46.76:10832019:5.9:0,23:46.46:6353382:5.9:0
LYFT_120619C37,U,U,U,U,0:41.92:8868422:4.4:10,10:43.04:7367330:4.4:0,U:44.86:9068778::,10:44.15:3751946:4.4:0,10:43.805:5976349:6.0:22,U:46.76:10832019:U:U,32:46.46:6353382:6.0:0
LYFT_121319C37,U,U,U,U,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_122719C37,U,U,U,U,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:46.46:6353382:0.0:0
LYFT_112219C48.5,U,U,U,U,U,U,55:44.86:9068778:0.12:6,59:44.15:3751946:0.05:1,59:43.805:5976349:0.05:0,59:46.76:10832019:0.07:26,[79:46.46:6353382:0.05:70
LYFT_112219C49,U,U,U,U,U,U,127:44.86:9068778:0.06:124,136:44.15:3751946:0.02:18,128:43.805:5976349:0.02:0,128:46.76:10832019:0.05:561,[328:46.46:6353382:0.01:35
LYFT_112219C49.5,U,U,U,U,U,U,1:44.86:9068778:0.05:23,22:44.15:3751946:0.01:3,25:43.805:5976349:0.01:2,24:46.76:10832019:0.03:84,[96:46.46:6353382:0.03:0
LYFT_112919C50,U,U,U,U,U,U,164:44.86:9068778:0.1:485,447:44.15:3751946:0.07:22,467:43.805:5976349:0.03:363,756:46.76:10832019:0.26:907,[1049:46.46:6353382:0.11:241
LYFT_112919C51,U,U,U,U,U,U,9:44.86:9068778:0.09:2,11:44.15:3751946:0.09:0,11:43.805:5976349:0.05:1,12:46.76:10832019:0.15:91,[83:46.46:6353382:0.07:24
LYFT_112919C51.5,U,U,U,U,U,U,2:44.86:9068778:0.05:4,5:44.15:3751946:0.05:0,5:43.805:5976349:0.05:0,5:46.76:10832019:0.11:25,U:46.46:6353382:U:U
LYFT_120619C48.5,U,U,U,U,U,U,19:44.86:9068778:0.53:21,39:44.15:3751946:0.53:0,39:43.805:5976349:0.53:0,39:46.76:10832019:0.97:15,[40:46.46:6353382:0.85:4
LYFT_120619C49,U,U,U,U,U,U,49:44.86:9068778:0.42:47,25:44.15:3751946:0.27:1,25:43.805:5976349:0.27:0,25:46.76:10832019:0.75:17,[42:46.46:6353382:0.73:2
LYFT_120619C49.5,U,U,U,U,U,U,0:44.86:9068778:0.24:1,1:44.15:3751946:0.24:0,1:43.805:5976349:0.21:198,199:46.76:10832019:0.62:509,[385:46.46:6353382:0.62:2
LYFT_121319C48.5,U,U,U,U,U,U,26:44.86:9068778:0.69:56,82:44.15:3751946:0.53:8,78:43.805:5976349:0.53:0,78:46.76:10832019:1.37:1,[78:46.46:6353382:1.19:39
LYFT_121319C49,U,U,U,U,U,U,1:44.86:9068778:0.53:3,4:44.15:3751946:0.53:0,4:43.805:5976349:0.53:0,4:46.76:10832019:1.05:5,[6:46.46:6353382:1.02:3
LYFT_121319C49.5,U,U,U,U,U,U,0:44.86:9068778:0.6:135,135:44.15:3751946:0.6:0,135:43.805:5976349:0.6:0,135:46.76:10832019:1.0:8,[138:46.46:6353382:1.15:2
LYFT_122019C40.5,U,U,U,U,U,U,0:44.86:9068778:0.0:0,0:44.15:3751946:4.5:6,1:43.805:5976349:4.5:0,1:46.76:10832019:4.5:0,1:46.46:6353382:4.5:0
