Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_011720C32.5,U,U,U,U,0:44.93:1354224:15.5:0,0:45.13:929609:15.5:0,0:46.68:1218471:15.5:0,0:46.41:775660:15.5:0,0:273.0:891144:15.5:0,0:46.02:705222:15.5:0,[0:46.51:683008:15.5:0
IRBT_011720C35,U,U,U,U,20:44.93:1354224:32.16:0,20:45.13:929609:32.16:0,20:46.68:1218471:32.16:0,20:46.41:775660:32.16:0,20:273.0:891144:32.16:0,20:46.02:705222:32.16:0,[20:46.51:683008:32.16:0
IRBT_011720C37.5,U,U,U,U,4:44.93:1354224:10.4:0,4:45.13:929609:10.4:0,4:46.68:1218471:10.4:0,4:46.41:775660:10.4:0,U:273.0:891144:U:U,4:46.02:705222:10.4:0,[4:46.51:683008:10.4:0
IRBT_011720C40,U,U,U,U,17:44.93:1354224:9.7:0,17:45.13:929609:9.7:0,17:46.68:1218471:6.77:100,107:46.41:775660:6.77:0,107:273.0:891144:6.77:0,107:46.02:705222:6.77:0,[107:46.51:683008:6.77:0
IRBT_011720C42.5,U,U,U,U,77:44.93:1354224:4.5:40,73:45.13:929609:4.5:0,73:46.68:1218471:5.5:101,174:46.41:775660:5.0:3,U:273.0:891144:U:U,178:46.02:705222:5.2:1,[179:46.51:683008:5.2:0
IRBT_011720C45,U,U,U,U,258:44.93:1354224:3.25:15,259:45.13:929609:3.25:0,259:46.68:1218471:3.8:1,259:46.41:775660:3.8:0,259:273.0:891144:3.5:12,268:46.02:705222:4.0:7,[274:46.51:683008:3.8:11
IRBT_011720C47.5,U,U,U,U,376:44.93:1354224:2.75:4,379:45.13:929609:2.55:1,379:46.68:1218471:2.9:1,380:46.41:775660:2.9:0,380:273.0:891144:2.4:29,390:46.02:705222:2.68:28,[409:46.51:683008:2.75:17
IRBT_011720C50,U,U,U,U,658:44.93:1354224:1.55:41,687:45.13:929609:1.6:46,724:46.68:1218471:1.95:1099,1732:46.41:775660:1.9:35,1715:273.0:891144:1.72:985,U:46.02:705222:U:U,[2274:46.51:683008:1.75:21
IRBT_011720C52.5,U,U,U,U,159:44.93:1354224:1.05:5,162:45.13:929609:1.05:5,167:46.68:1218471:1.26:15,172:46.41:775660:1.1:3,171:273.0:891144:1.08:10,163:46.02:705222:1.08:0,[163:46.51:683008:1.15:31
IRBT_011720C55,U,U,U,U,1654:44.93:1354224:0.7:36,1662:45.13:929609:0.65:1,1662:46.68:1218471:0.85:12,1663:46.41:775660:0.81:1,1663:273.0:891144:0.85:11,1662:46.02:705222:0.8:10,[1659:46.51:683008:0.7:1
IRBT_011720C57.5,U,U,U,U,426:44.93:1354224:0.45:16,442:45.13:929609:0.45:2,444:46.68:1218471:0.55:1,445:46.41:775660:0.49:28,466:273.0:891144:0.49:0,U:46.02:705222:U:U,[468:46.51:683008:0.45:3
IRBT_011720C60,U,U,U,U,541:44.93:1354224:0.29:4,543:45.13:929609:0.3:1,544:46.68:1218471:0.3:25,555:46.41:775660:0.3:1,U:273.0:891144:U:U,U:46.02:705222:U:U,[551:46.51:683008:0.35:5
IRBT_011720C62.5,U,U,U,U,437:44.93:1354224:0.3:0,437:45.13:929609:0.18:1,437:46.68:1218471:0.18:0,437:46.41:775660:0.18:0,437:273.0:891144:0.18:0,U:46.02:705222:U:U,[437:46.51:683008:0.2:1
IRBT_011720C65,U,U,U,U,544:44.93:1354224:0.15:0,544:45.13:929609:0.15:2,544:46.68:1218471:0.15:0,544:46.41:775660:0.15:0,544:273.0:891144:0.15:0,U:46.02:705222:U:U,[544:46.51:683008:0.15:0
IRBT_011720C67.5,U,U,U,U,296:44.93:1354224:0.15:0,296:45.13:929609:0.15:0,296:46.68:1218471:0.15:0,296:46.41:775660:0.15:0,296:273.0:891144:0.15:0,U:46.02:705222:U:U,[296:46.51:683008:0.1:50
IRBT_011720C70,U,U,U,U,589:44.93:1354224:0.1:0,589:45.13:929609:0.1:5,594:46.68:1218471:0.05:2,592:46.41:775660:0.05:0,592:273.0:891144:0.05:0,568:46.02:705222:0.12:0,[568:46.51:683008:0.1:75
IRBT_011720C72.5,U,U,U,U,237:44.93:1354224:0.2:0,237:45.13:929609:0.2:0,237:46.68:1218471:0.2:0,237:46.41:775660:0.2:0,U:273.0:891144:U:U,237:46.02:705222:0.05:3,[234:46.51:683008:0.05:0
IRBT_011720C75,U,U,U,U,720:44.93:1354224:0.1:0,720:45.13:929609:0.1:0,720:46.68:1218471:0.1:0,:46.41:775660:U:U,720:273.0:891144:0.1:0,720:46.02:705222:0.1:0,720:46.51:683008:0.1:0
IRBT_011720C77.5,U,U,U,U,60:44.93:1354224:0.15:0,60:45.13:929609:0.15:0,U:46.68:1218471::,60:46.41:775660:0.15:0,60:273.0:891144:0.15:0,60:46.02:705222:0.15:0,60:46.51:683008:0.15:0
IRBT_112219C39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112919C39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,U:273.0:891144:U:U,U:46.02:705222:U:U,0:46.51:683008:0.0:0
IRBT_120619C39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,:46.41:775660:U:U,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319C39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,U:46.02:705222:U:U,0:46.51:683008:0.0:0
IRBT_122719C39,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,:46.41:775660:U:U,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:7.92:20
IRBT_122719C41,U,U,U,U,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_011720C22.5,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,U:46.02:705222:U:U,[0:46.51:683008:0.0:0
IRBT_011720C25,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019C42,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:4.47:50
IRBT_122019C42.5,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019C43,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019C43.5,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019C44,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:3.3:8,U:273.0:891144:U:U,8:46.02:705222:3.3:0,[8:46.51:683008:3.3:0
IRBT_122019C44.5,U,U,U,U,U,U,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122019C45.5,U,U,U,U,U,U,0:46.68:1218471:2.7:20,20:46.41:775660:2.6:10,30:273.0:891144:2.3:17,U:46.02:705222:U:U,[78:46.51:683008:2.9:0
IRBT_122019C46,U,U,U,U,U,U,0:46.68:1218471:2.75:41,37:46.41:775660:2.65:41,U:273.0:891144:U:U,106:46.02:705222:2.54:32,[136:46.51:683008:2.7:19
IRBT_122019C46.5,U,U,U,U,U,U,0:46.68:1218471:2.55:26,26:46.41:775660:2.45:10,U:273.0:891144:U:U,69:46.02:705222:1.9:0,[69:46.51:683008:1.9:0
IRBT_122019C47,U,U,U,U,U,U,0:46.68:1218471:2.45:165,145:46.41:775660:1.95:2,147:273.0:891144:2.15:12,158:46.02:705222:2.0:6,[164:46.51:683008:1.95:2
IRBT_122019C47.5,U,U,U,U,U,U,0:46.68:1218471:1.77:1,1:46.41:775660:1.77:0,1:273.0:891144:2.1:1,2:46.02:705222:1.8:10,[12:46.51:683008:1.85:12
IRBT_122019C48,U,U,U,U,U,U,0:46.68:1218471:1.75:2,2:46.41:775660:1.75:0,2:273.0:891144:1.55:1,3:46.02:705222:1.77:17,[18:46.51:683008:1.5:2
IRBT_122019C48.5,U,U,U,U,U,U,0:46.68:1218471:1.35:3,3:46.41:775660:1.35:0,3:273.0:891144:1.35:0,3:46.02:705222:1.35:0,[3:46.51:683008:1.4:2
IRBT_122019C49,U,U,U,U,U,U,0:46.68:1218471:1.65:6,6:46.41:775660:1.45:17,23:273.0:891144:1.45:0,U:46.02:705222:U:U,[25:46.51:683008:1.3:0
IRBT_122019C49.5,U,U,U,U,U,U,0:46.68:1218471:1.41:9,9:46.41:775660:1.41:0,9:273.0:891144:1.41:0,9:46.02:705222:1.12:1,[8:46.51:683008:1.0:2
IRBT_122019C50.5,U,U,U,U,U,U,0:46.68:1218471:0.99:10,10:46.41:775660:1.07:1,U:273.0:891144:U:U,11:46.02:705222:1.07:0,[11:46.51:683008:1.0:12
IRBT_122019C51,U,U,U,U,U,U,0:46.68:1218471:0.97:1,1:46.41:775660:0.97:0,1:273.0:891144:0.75:2,3:46.02:705222:0.75:0,[3:46.51:683008:0.77:3
IRBT_122019C51.5,U,U,U,U,U,U,0:46.68:1218471:0.94:10,10:46.41:775660:0.94:0,10:273.0:891144:0.82:1,10:46.02:705222:0.82:0,[10:46.51:683008:0.82:0
IRBT_112219C41.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112219C49.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,U:273.0:891144:U:U,11:46.02:705222:0.12:0,[11:46.51:683008:0.12:0
IRBT_112219C50.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:273.0:891144:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_112219C45.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,0:273.0:891144:0.7:1,1:46.02:705222:0.95:1,[1:46.51:683008:0.85:30
IRBT_112219C44.5,U,U,U,U,U,U,U,0:46.41:775660:1.6:1,1:273.0:891144:1.6:0,1:46.02:705222:1.6:0,[1:46.51:683008:1.6:0
IRBT_112219C47.5,U,U,U,U,U,U,U,0:46.41:775660:0.51:26,16:273.0:891144:0.38:13,18:46.02:705222:0.25:1,[19:46.51:683008:0.25:0
IRBT_122019C41.5,U,U,U,U,U,U,U,0:46.41:775660:0.0:0,U:273.0:891144:U:U,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_010320C43.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_112919C45.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:1.3:3
IRBT_010320C46.5,U,U,U,U,U,U,U,U,U,U,2:46.51:683008:2.7:0
IRBT_010320C45,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_112919C44.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C47,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C44,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C49.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C50.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C46,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:2.8:2
IRBT_010320C49,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C43,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C42,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C48.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C51,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C50,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:1.19:1
IRBT_112919C47.5,U,U,U,U,U,U,U,U,U,U,3:46.51:683008:0.67:25
IRBT_010320C48,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C47.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C44.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C42.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C45.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
IRBT_010320C51.5,U,U,U,U,U,U,U,U,U,U,0:46.51:683008:0.0:0
